Kseg_accuracy_adasyn,Kseg_neg_prec_adasyn,Kseg_neg_recall_adasyn,Kseg_neg_fscore_adasyn,Kseg_pos_prec_adasyn,Kseg_pos_recall_adasyn,Kseg_pos_fscore_adasyn
0.7887058823529411,0.9893491124260355,0.7950546837850689,0.881624044292117,0.009195402298850575,0.18181818181818182,0.0175054704595186
0.7265882352941176,0.9897039897039897,0.7313361864003805,0.8411266065080667,0.010507880910683012,0.2727272727272727,0.020236087689713324
0.864,0.9892125134843581,0.8720874940561103,0.9269648723780641,0.007380073800738007,0.09090909090909091,0.013651877133105802
0.7656470588235295,0.9884357881923311,0.7722301474084641,0.8670581954084357,0.006224066390041493,0.13636363636363635,0.011904761904761904
0.7383529411764705,0.989247311827957,0.743699476937708,0.8490770901194353,0.009191176470588236,0.22727272727272727,0.0176678445229682
0.8287058823529412,0.9893078221722004,0.8359486447931527,0.9061855670103093,0.008620689655172414,0.13636363636363635,0.016216216216216217
0.8861176470588236,0.9899947340705635,0.89396100808369,0.9395302348825587,0.01327433628318584,0.13636363636363635,0.024193548387096774
0.739764705882353,0.9880352644836272,0.746077032810271,0.8501761040368464,0.00558659217877095,0.13636363636363635,0.010733452593917711
0.636235294117647,0.9904129793510325,0.6386115073704232,0.7765250072275224,0.011703511053315995,0.4090909090909091,0.022756005056890013
0.8103529411764706,0.9890678941311852,0.8174037089871612,0.8950794064045821,0.007751937984496124,0.13636363636363635,0.014669926650366745
0.8004705882352942,0.9883653286794648,0.8078934854969092,0.8890633176347462,0.0049261083743842365,0.09090909090909091,0.009345794392523366
0.7731764705882352,0.9891369945684972,0.7793628150261531,0.8718085106382979,0.008547008547008548,0.18181818181818182,0.0163265306122449
0.7068235294117647,0.9881266490765171,0.7123157394198764,0.8278529980657641,0.006568144499178982,0.18181818181818182,0.012678288431061805
0.7797647058823529,0.9880597014925373,0.7869709938183548,0.8761249338274218,0.0044444444444444444,0.09090909090909091,0.00847457627118644
0.8070588235294117,0.9890236857307915,0.814075130765573,0.8930620761606677,0.007614213197969543,0.13636363636363635,0.014423076923076924
0.7717647058823529,0.9885265700483091,0.7784117926771279,0.87097632349029,0.006396588486140725,0.13636363636363635,0.012219959266802445
0.7948235294117647,0.9882835383714118,0.802187351402758,0.8855643044619422,0.004784688995215311,0.09090909090909091,0.00909090909090909
0.7242352941176471,0.9877813504823151,0.7303851640513552,0.839803171131766,0.005263157894736842,0.13636363636363635,0.010135135135135136
0.8315294117647059,0.9882484611080022,0.8397527341892534,0.9079691516709513,0.0029585798816568047,0.045454545454545456,0.005555555555555555
0.7265882352941176,0.9871959026888605,0.7332382310984308,0.8414733969986357,0.003552397868561279,0.09090909090909091,0.006837606837606838
0.8018823529411765,0.9889534883720931,0.8088445078459344,0.8898770599006017,0.007407407407407408,0.13636363636363635,0.01405152224824356
0.7891764705882353,0.9893554109994086,0.7955301949595815,0.8819188191881918,0.009216589861751152,0.18181818181818182,0.017543859649122806
0.7524705882352941,0.9876314162028448,0.7593913456966239,0.8586021505376344,0.003937007874015748,0.09090909090909091,0.007547169811320755
0.6527058823529411,0.9864575908766928,0.6581074655254399,0.7895037079292642,0.004155124653739612,0.13636363636363635,0.00806451612903226
0.8103529411764706,0.9885057471264368,0.8178792201616738,0.8951340098881082,0.005194805194805195,0.09090909090909091,0.009828009828009828
0.8352941176470589,0.989391401451703,0.842605801236329,0.9101181304571134,0.008982035928143712,0.13636363636363635,0.016853932584269666
0.8663529411764705,0.9887157442235357,0.874940561103186,0.9283551967709385,0.003787878787878788,0.045454545454545456,0.006993006993006994
0.7374117647058823,0.9879974731522426,0.743699476937708,0.8486163863266414,0.005535055350553505,0.13636363636363635,0.010638297872340425
0.8028235294117647,0.988399071925754,0.8102710413694721,0.8905147635223413,0.004987531172069825,0.09090909090909091,0.009456264775413711
0.7167058823529412,0.9882888744307091,0.722301474084641,0.8346153846153845,0.006802721088435374,0.18181818181818182,0.013114754098360656
0.8310588235294117,0.9887892376681614,0.8388017118402282,0.9076408541291484,0.005865102639296188,0.09090909090909091,0.011019283746556474
0.7195294117647059,0.9889682024659312,0.724679029957204,0.836443468715697,0.008561643835616438,0.22727272727272727,0.0165016501650165
0.8004705882352942,0.9872315728380732,0.8088445078459344,0.8891792995295347,0.0,0.0,0.0
0.6244705882352941,0.9873039581777446,0.6286257727056586,0.7681580476467171,0.006361323155216285,0.22727272727272727,0.012376237623762375
0.8687058823529412,0.9887459807073955,0.8773181169757489,0.9297052154195011,0.003861003861003861,0.045454545454545456,0.007117437722419929
0.7425882352941177,0.9893081761006289,0.7479790775083215,0.851881938803141,0.009345794392523364,0.22727272727272727,0.01795332136445242
0.7614117647058823,0.9877750611246944,0.7684260580123633,0.8644022465899973,0.00408997955010225,0.09090909090909091,0.00782778864970646
0.7971764705882353,0.9888888888888889,0.8040893961008083,0.8869656438499869,0.007228915662650603,0.13636363636363635,0.013729977116704805
0.7764705882352941,0.9891826923076923,0.7826913932477413,0.8739049641624635,0.008676789587852495,0.18181818181818182,0.016563146997929608
0.8183529411764706,0.9891737891737892,0.8254873989538755,0.899948159668222,0.008108108108108109,0.13636363636363635,0.015306122448979593
0.7665882352941177,0.9878567091681846,0.7736566809320019,0.8677333333333332,0.0041841004184100415,0.09090909090909091,0.007999999999999998
0.691764705882353,0.9891891891891892,0.6961483594864479,0.8171922969578566,0.009302325581395349,0.2727272727272727,0.017991004497751126
0.8376470588235294,0.9883333333333333,0.8459343794579173,0.9116064565718678,0.003076923076923077,0.045454545454545456,0.005763688760806917
0.8456470588235294,0.9895201323772752,0.8530670470756063,0.9162410623084781,0.009615384615384616,0.13636363636363635,0.017964071856287428
0.7938823529411765,0.9888432178508514,0.8007608178792202,0.8849185496584341,0.0071090047393364926,0.13636363636363635,0.013513513513513514
0.8136470588235294,0.9891117478510029,0.8207322872087494,0.8970893970893971,0.007894736842105263,0.13636363636363635,0.014925373134328358
0.644235294117647,0.9898181818181818,0.64717070851165,0.7826336975273146,0.010666666666666666,0.36363636363636365,0.02072538860103627
0.7943529411764706,0.9877049180327869,0.802187351402758,0.8853319338756231,0.002398081534772182,0.045454545454545456,0.004555808656036446
0.7981176470588235,0.9883313885647608,0.8055159296243461,0.887608069164265,0.004866180048661801,0.09090909090909091,0.009237875288683603
0.7703529411764706,0.9902853673345476,0.7755587256300523,0.8698666666666668,0.012552301255230125,0.2727272727272727,0.024
0.8047058823529412,0.9889918887601391,0.81169757489301,0.8916166100809612,0.007518796992481203,0.13636363636363635,0.014251781472684084
0.6974117647058824,0.9886211512717537,0.7023300047551118,0.8212399221573534,0.00792393026941363,0.22727272727272727,0.015313935681470138
0.8762352941176471,0.9888416578108395,0.8849262957679506,0.9340025094102886,0.00411522633744856,0.045454545454545456,0.007547169811320755
0.7816470588235294,0.9886702444841979,0.7883975273418925,0.8772486772486772,0.006696428571428571,0.13636363636363635,0.01276595744680851
0.7943529411764706,0.9882766705744431,0.8017118402282454,0.8852717248621685,0.00477326968973747,0.09090909090909091,0.009070294784580499
0.6672941176470588,0.9881118881118881,0.6718972895863052,0.7998867817718652,0.007194244604316547,0.22727272727272727,0.01394700139470014
0.8127058823529412,0.9885386819484241,0.8202567760342369,0.8965696465696466,0.005263157894736842,0.09090909090909091,0.009950248756218905
0.7792941176470588,0.9898081534772182,0.7850689491203043,0.8756298064173959,0.010940919037199124,0.22727272727272727,0.0208768267223382
0.7552941176470588,0.9876771410967344,0.7622444127436995,0.8604401502952227,0.00398406374501992,0.09090909090909091,0.0076335877862595426
0.6127058823529412,0.9892966360856269,0.6153114598193058,0.7587217824684843,0.009791921664626682,0.36363636363636365,0.01907032181168057
0.7835294117647059,0.988116458704694,0.7907750832144556,0.878499735868991,0.004524886877828055,0.09090909090909091,0.008620689655172414
0.7228235294117648,0.9883870967741936,0.7284831193533048,0.8387626608267178,0.006956521739130435,0.18181818181818182,0.013400335008375208
0.6847058823529412,0.9864222674813307,0.6909177365668093,0.8126398210290827,0.003067484662576687,0.09090909090909091,0.005934718100890208
0.8258823529411765,0.9887196841511562,0.8335710889205896,0.9045407636738906,0.005681818181818182,0.09090909090909091,0.010695187165775402
0.7788235294117647,0.9886295631358468,0.785544460294817,0.8754636989931107,0.006607929515418502,0.13636363636363635,0.012605042016806723
0.7948235294117647,0.9905826957033549,0.8002853067047075,0.8853235139400316,0.014084507042253521,0.2727272727272727,0.026785714285714288
0.7595294117647059,0.9901477832512315,0.7646219686162625,0.8628924067614704,0.011976047904191617,0.2727272727272727,0.022944550669216062
0.804235294117647,0.9889855072463768,0.8112220637184974,0.8913270637408569,0.0075,0.13636363636363635,0.014218009478672983
0.8221176470588235,0.9886685552407932,0.8297669995244888,0.9022750775594622,0.005555555555555556,0.09090909090909091,0.010471204188481676
0.7637647058823529,0.9896024464831804,0.7693770803613885,0.8657035848047084,0.01020408163265306,0.22727272727272727,0.019531249999999997
0.6992941176470588,0.9906166219839142,0.7028055159296244,0.8222531293463143,0.01263823064770932,0.36363636363636365,0.024427480916030534
0.7736470588235295,0.9885542168674699,0.7803138373751783,0.872176454956152,0.0064516129032258064,0.13636363636363635,0.012320328542094456
0.8164705882352942,0.9897084048027445,0.8231098430813124,0.8987538940809968,0.010638297872340425,0.18181818181818182,0.020100502512562814
0.8174117647058824,0.9897201599086236,0.8240608654303376,0.8993253762324858,0.0106951871657754,0.18181818181818182,0.020202020202020204
0.8098823529411765,0.9890616004605642,0.8169281978126486,0.8947916666666668,0.007731958762886598,0.13636363636363635,0.014634146341463414
0.7792941176470588,0.9874701670644391,0.7869709938183548,0.8758930934109552,0.0022271714922048997,0.045454545454545456,0.004246284501061571
0.5727058823529412,0.9885527391659853,0.5748930099857347,0.7269993986770896,0.008869179600886918,0.36363636363636365,0.017316017316017316
0.7454117647058823,0.9887359198998749,0.7513076557299097,0.8538232910024318,0.007590132827324478,0.18181818181818182,0.014571948998178506
0.8070588235294117,0.9884593190998269,0.8145506419400856,0.8931178310740355,0.00510204081632653,0.09090909090909091,0.009661835748792268
0.723764705882353,0.9896640826873385,0.7284831193533048,0.8392221309230347,0.010398613518197574,0.2727272727272727,0.02003338898163606
0.8512941176470589,0.9885183160196829,0.8597242035187826,0.9196337741607324,0.0033783783783783786,0.045454545454545456,0.006289308176100629
0.744,0.9911783238815375,0.7479790775083215,0.8525745257452575,0.01486988847583643,0.36363636363636365,0.02857142857142857
0.7567058823529412,0.9883004926108374,0.7631954350927247,0.8612825328682586,0.005988023952095809,0.13636363636363635,0.011472275334608031
0.6969411764705883,0.9879598662207358,0.7023300047551118,0.821011673151751,0.006349206349206349,0.18181818181818182,0.012269938650306747
0.7609411764705882,0.9889638258736971,0.7669995244888255,0.8639528655597216,0.008097165991902834,0.18181818181818182,0.015503875968992248
0.8047058823529412,0.9878612716763006,0.8126485972420352,0.8917297156274457,0.002531645569620253,0.045454545454545456,0.004796163069544365
0.8131764705882353,0.9874285714285714,0.8216833095577746,0.8969634051388528,0.0,0.0,0.0
0.7943529411764706,0.988849765258216,0.8012363290537328,0.8852114525873391,0.007125890736342043,0.13636363636363635,0.013544018058690746
0.752,0.9870210135970334,0.7593913456966239,0.8583714055361463,0.0019723865877712033,0.045454545454545456,0.0037807183364839316
0.7609411764705882,0.9883649724433557,0.7674750356633381,0.8640256959314775,0.006097560975609756,0.13636363636363635,0.011673151750972763
0.8771764705882353,0.9904153354632588,0.884450784593438,0.9344385832705351,0.016194331983805668,0.18181818181818182,0.029739776951672865
0.7698823529411765,0.9890909090909091,0.776034236804565,0.8697042366107114,0.008421052631578947,0.18181818181818182,0.01609657947686117
0.7468235294117647,0.9875389408099688,0.7536852116024727,0.854908306364617,0.0038461538461538464,0.09090909090909091,0.007380073800738008
0.8343529411764706,0.9899272523782876,0.8411792677127913,0.9095115681233934,0.011834319526627219,0.18181818181818182,0.02222222222222222
0.699764705882353,0.9880079946702198,0.7051830718021873,0.8229744728079911,0.00641025641025641,0.18181818181818182,0.012383900928792569
0.6781176470588235,0.9869595058339052,0.6837850689491203,0.8078651685393258,0.004491017964071856,0.13636363636363635,0.008695652173913044
0.7322352941176471,0.9885350318471338,0.7379933428435568,0.8450857609583446,0.007207207207207207,0.18181818181818182,0.01386481802426343
0.6950588235294117,0.9905596763317599,0.698525915359011,0.8192972671500278,0.012461059190031152,0.36363636363636365,0.024096385542168672
0.8291764705882353,0.9887640449438202,0.8368996671421779,0.9065155807365439,0.005797101449275362,0.09090909090909091,0.010899182561307903
0.7501176470588236,0.9900249376558603,0.7551117451260104,0.8567574858376046,0.011516314779270634,0.2727272727272727,0.022099447513812154
