Kseg_accuracy_contr,Kseg_neg_prec_contr,Kseg_neg_recall_contr,Kseg_neg_fscore_contr,Kseg_pos_prec_contr,Kseg_pos_recall_contr,Kseg_pos_fscore_contr
0.336,0.9859550561797753,0.3338088445078459,0.49875666074600356,0.008492569002123142,0.5454545454545454,0.016724738675958188
0.16847058823529412,0.9855491329479769,0.16214931050879697,0.27848101265822783,0.00955593029792018,0.7727272727272727,0.018878400888395337
0.14211764705882354,0.9761904761904762,0.1364717070851165,0.23946599916562367,0.008192244675040962,0.6818181818181818,0.016189962223421478
0.3171764705882353,0.9894894894894894,0.3133618640038041,0.47598410978692673,0.01028101439342015,0.6818181818181818,0.02025658338960162
0.09176470588235294,0.9942857142857143,0.08273894436519258,0.15276558384547848,0.010769230769230769,0.9545454545454546,0.02129817444219067
0.08,0.9868421052631579,0.07132667617689016,0.1330376940133038,0.01013684744044602,0.9090909090909091,0.020050125313283207
0.11105882352941177,0.9776785714285714,0.10413694721825963,0.18822518263859048,0.008942661756970016,0.7727272727272727,0.01768070722828913
0.08752941176470588,0.9767441860465116,0.07988587731811697,0.14769230769230768,0.009216589861751152,0.8181818181818182,0.018227848101265823
0.17458823529411766,0.9860724233983287,0.16833095577746077,0.2875710804224208,0.009626274065685165,0.7727272727272727,0.01901565995525727
0.06635294117647059,0.976,0.05801236329053733,0.10951526032315978,0.0095,0.8636363636363636,0.018793273986152322
0.18964705882352942,0.9750623441396509,0.185924869234427,0.31230031948881787,0.0069605568445475635,0.5454545454545454,0.013745704467353952
0.07388235294117647,0.9787234042553191,0.06562054208273894,0.1229946524064171,0.009576612903225807,0.8636363636363636,0.018943170488534396
0.10541176470588236,0.9764150943396226,0.09843081312410841,0.1788336933045356,0.008886565603763722,0.7727272727272727,0.01757105943152455
0.22070588235294117,0.9785867237687366,0.2173086067522587,0.35564202334630357,0.007237635705669481,0.5454545454545454,0.014285714285714285
0.09976470588235294,0.975,0.09272467902995721,0.16934433347807207,0.008831168831168832,0.7727272727272727,0.017462763225475093
0.17929411764705883,0.9786666666666667,0.1745126010461246,0.2962066182405166,0.008,0.6363636363636364,0.01580135440180587
0.16894117647058823,0.9855907780979827,0.16262482168330955,0.27918367346938777,0.009561304836895388,0.7727272727272727,0.018888888888888886
0.11011764705882353,0.9818181818181818,0.10271041369472182,0.18596642272922945,0.009448818897637795,0.8181818181818182,0.018681888946549038
0.12423529411764705,0.9801587301587301,0.11745126010461246,0.20976645435244162,0.009076348104644954,0.7727272727272727,0.017941952506596304
0.23247058823529412,0.9836065573770492,0.2282453637660485,0.37051331532226944,0.00855222968845449,0.6363636363636364,0.016877637130801686
0.11670588235294117,0.9870689655172413,0.10889205896338564,0.19614561027837257,0.010036978341257264,0.8636363636363636,0.019843342036553527
0.07764705882352942,0.9798657718120806,0.06942463147883975,0.12966252220248667,0.009615384615384616,0.8636363636363636,0.01901901901901902
0.0851764705882353,0.9818181818181818,0.07703281027104136,0.14285714285714282,0.009693877551020408,0.8636363636363636,0.019172552976791123
0.23058823529411765,0.9814814814814815,0.2268188302425107,0.3684820393974507,0.007931665649786455,0.5909090909090909,0.015653220951234198
0.20141176470588235,0.9951219512195122,0.19400855920114124,0.32471150019896544,0.011661807580174927,0.9090909090909091,0.023028209556706966
0.16752941176470587,0.9826589595375722,0.16167379933428436,0.27766435279706,0.008993816750983699,0.7272727272727273,0.01776790671848973
0.12188235294117647,0.9721115537848606,0.11602472658107466,0.20730671197960915,0.0080042689434365,0.6818181818181818,0.01582278481012658
0.1251764705882353,0.9841269841269841,0.11792677127912506,0.2106157112526539,0.009610250934329953,0.8181818181818182,0.018997361477572562
0.2903529411764706,0.972972972972973,0.29101283880171186,0.44802342606149337,0.0033422459893048127,0.22727272727272727,0.006587615283267456
0.15388235294117647,0.9750778816199377,0.14883499762244412,0.25825082508250824,0.007760532150776054,0.6363636363636364,0.015334063526834609
0.15105882352941177,0.9838187702265372,0.1445553970518307,0.2520729684908789,0.009361233480176211,0.7727272727272727,0.018498367791077257
0.20329411764705882,0.9904306220095693,0.19686162624821682,0.32844109480364936,0.01054481546572935,0.8181818181818182,0.020821283979178717
0.11529411764705882,0.9826839826839827,0.10794103661436044,0.194515852613539,0.009503695881731784,0.8181818181818182,0.018789144050104383
0.07529411764705882,0.9859154929577465,0.06657156443176415,0.1247216035634744,0.010085728693898134,0.9090909090909091,0.0199501246882793
0.14447058823529413,0.973421926910299,0.1393247741321921,0.24376039933444257,0.007675438596491228,0.6363636363636364,0.015167930660888408
0.168,0.9912023460410557,0.16072277698525916,0.27659574468085113,0.010650224215246636,0.8636363636363636,0.021040974529346623
0.16517647058823529,0.9795918367346939,0.15977175463623394,0.27473426001635326,0.008417508417508417,0.6818181818181818,0.01662971175166297
0.12611764705882353,0.9880952380952381,0.11840228245363767,0.21146496815286625,0.01014415376401495,0.8636363636363636,0.020052770448548814
0.15341176470588236,0.9871794871794872,0.14645744174988112,0.25507246376811593,0.009928295642581356,0.8181818181818182,0.019618528610354225
0.08423529411764706,0.9757575757575757,0.07655729909652877,0.1419753086419753,0.009183673469387756,0.8181818181818182,0.018163471241170535
0.12094117647058823,0.9795918367346939,0.11412268188302425,0.20442930153321975,0.009042553191489361,0.7727272727272727,0.017875920084121973
0.08705882352941176,0.9766081871345029,0.07941036614360437,0.14687774846086193,0.009211873080859774,0.8181818181818182,0.018218623481781375
0.08141176470588235,0.9808917197452229,0.07322872087494056,0.13628318584070798,0.009654471544715448,0.8636363636363636,0.019095477386934675
0.12376470588235294,0.9762845849802372,0.11745126010461246,0.20967741935483875,0.008547008547008548,0.7272727272727273,0.016895459345300953
0.050823529411764705,1.0,0.04089396100808369,0.07857469164001829,0.010789602746444336,1.0,0.021348859776807377
0.21788235294117647,0.9762419006479481,0.21493105087969566,0.3522992985190959,0.006618531889290012,0.5,0.013064133016627079
0.12141176470588236,0.9916666666666667,0.11317165953399905,0.20315834400341443,0.010610079575596816,0.9090909090909091,0.020975353959098057
0.06070588235294118,0.9734513274336283,0.05230622919638612,0.09927797833935019,0.009443339960238568,0.8636363636363636,0.018682399213372662
0.12941176470588237,0.9846743295019157,0.12220637184973847,0.21742808798646363,0.009656652360515022,0.8181818181818182,0.01908801696712619
0.08047058823529411,0.9806451612903225,0.07227769852591535,0.13463241806908766,0.009644670050761422,0.8636363636363636,0.019076305220883535
0.23858823529411766,0.9859719438877755,0.23395149786019973,0.37817063797079176,0.00922509225092251,0.6818181818181818,0.018203883495145633
0.1891764705882353,0.9846938775510204,0.183547313361864,0.30941883767535067,0.009232544720138488,0.7272727272727273,0.018233618233618232
0.11952941176470588,0.9793388429752066,0.11269614835948645,0.20213219616204692,0.009028146574614976,0.7727272727272727,0.01784776902887139
0.08564705882352941,0.9819277108433735,0.07750832144555397,0.14367562802996917,0.009698825931597753,0.8636363636363636,0.019182231196365473
0.09741176470588235,0.9894179894179894,0.08892058963385639,0.1631762652705061,0.010330578512396695,0.9090909090909091,0.020429009193054137
0.08658823529411765,0.9764705882352941,0.07893485496909178,0.14606247250329962,0.009207161125319692,0.8181818181818182,0.018209408194233685
0.1275294117647059,0.9882352941176471,0.11982881597717546,0.21374045801526717,0.010160427807486631,0.8636363636363636,0.0200845665961945
0.144,0.9896551724137931,0.1364717070851165,0.23986627664020055,0.010354223433242507,0.8636363636363636,0.02046311254711901
0.08658823529411765,0.9821428571428571,0.07845934379457917,0.14531043593130777,0.009708737864077669,0.8636363636363636,0.019201616978271854
0.18494117647058825,0.9894459102902374,0.1783166904422254,0.3021756647864625,0.010309278350515464,0.8181818181818182,0.020361990950226245
0.1807058823529412,0.9813829787234043,0.1754636233951498,0.2977006857603872,0.008576329331046312,0.6818181818181818,0.01693958215697346
0.09223529411764705,0.978021978021978,0.08464098906324298,0.1557986870897155,0.009264024704065878,0.8181818181818182,0.0183206106870229
0.1312941176470588,0.9776951672862454,0.12505943889681406,0.2217537942664418,0.008620689655172414,0.7272727272727273,0.017039403620873268
0.18964705882352942,0.9798488664987406,0.1849738468854018,0.3112,0.008101851851851851,0.6363636363636364,0.016
0.06823529411764706,1.0,0.05848787446504993,0.11051212938005392,0.01098901098901099,1.0,0.02173913043478261
0.05835294117647059,1.0,0.04850213980028531,0.09251700680272108,0.010874938210578349,1.0,0.021515892420537894
0.11247058823529411,0.9865470852017937,0.10461245839277224,0.1891659501289768,0.009989484752891693,0.8636363636363636,0.01975051975051975
0.1148235294117647,0.9703389830508474,0.10889205896338564,0.19581017528858488,0.007940709370037057,0.6818181818181818,0.015698587127158558
0.0988235294117647,0.9895833333333334,0.0903471231573942,0.1655773420479303,0.010346611484738748,0.9090909090909091,0.020460358056265986
0.09552941176470588,0.9689119170984456,0.08892058963385639,0.16289198606271776,0.008281573498964804,0.7272727272727273,0.016376663254861822
0.16517647058823529,0.9768115942028985,0.16024726581074655,0.27532679738562094,0.007865168539325843,0.6363636363636364,0.01553829078801332
0.14305882352941177,0.97,0.1383737517831669,0.2421972534332085,0.007123287671232876,0.5909090909090909,0.014076881429344884
0.20847058823529413,0.9816933638443935,0.20399429386590584,0.3377952755905512,0.008293838862559242,0.6363636363636364,0.016374269005847954
0.15905882352941175,0.9876543209876543,0.15216357584403234,0.26370004120313145,0.009994447529150472,0.8181818181818182,0.01974766867800329
0.10447058823529412,0.9807692307692307,0.09700427960057062,0.176546949372566,0.009389671361502348,0.8181818181818182,0.018566271273852502
0.14023529411764707,0.9825174825174825,0.1336186400380409,0.23524487233151944,0.009244154431756389,0.7727272727272727,0.01826974744760881
0.12376470588235294,0.9762845849802372,0.11745126010461246,0.20967741935483875,0.008547008547008548,0.7272727272727273,0.016895459345300953
0.24423529411764705,0.9825242718446602,0.24060865430337613,0.38655462184873945,0.008074534161490683,0.5909090909090909,0.015931372549019607
0.1063529411764706,0.9811320754716981,0.09890632429862102,0.1796976241900648,0.009409304756926294,0.8181818181818182,0.0186046511627907
0.14588235294117646,0.9768211920529801,0.1402757964812173,0.24532224532224528,0.008228195282501372,0.6818181818181818,0.016260162601626018
0.14305882352941177,0.9862068965517241,0.1359961959106039,0.23903050564145423,0.009809264305177113,0.8181818181818182,0.019386106623586433
0.08894117647058823,0.9826589595375722,0.08083689966714218,0.14938488576449913,0.00973360655737705,0.8636363636363636,0.019250253292806482
0.088,0.9940119760479041,0.07893485496909178,0.14625550660792955,0.010725229826353423,0.9545454545454546,0.021212121212121213
0.07717647058823529,0.9930555555555556,0.06799809795530196,0.12728081886960393,0.01060070671378092,0.9545454545454546,0.02096854717923116
0.18258823529411763,0.9815789473684211,0.1773656680932002,0.30044301248489735,0.008595988538681949,0.6818181818181818,0.01697792869269949
0.13270588235294117,0.9850746268656716,0.12553495007132667,0.2226908477435681,0.009693053311793215,0.8181818181818182,0.019159127195316657
0.2762352941176471,0.9796264855687606,0.2743699476937708,0.4286775631500743,0.006510416666666667,0.45454545454545453,0.012836970474967907
0.12847058823529411,0.9700374531835206,0.12315739419876368,0.21856540084388187,0.007534983853606028,0.6363636363636364,0.014893617021276595
0.17882352941176471,0.9864130434782609,0.17261055634807418,0.29380817482800486,0.009675583380762664,0.7727272727272727,0.01911186059584036
0.08705882352941176,0.9766081871345029,0.07941036614360437,0.14687774846086193,0.009211873080859774,0.8181818181818182,0.018218623481781375
0.11764705882352941,0.9913793103448276,0.10936757013789825,0.19700214132762314,0.010565240359218173,0.9090909090909091,0.02088772845953003
0.13788235294117648,0.9787985865724381,0.1317165953399905,0.23218776194467733,0.008686210640608035,0.7272727272727273,0.017167381974248927
0.17788235294117646,0.9917127071823204,0.17070851165002376,0.2912778904665314,0.010777084515031198,0.8636363636363636,0.021288515406162466
0.09741176470588235,0.9894179894179894,0.08892058963385639,0.1631762652705061,0.010330578512396695,0.9090909090909091,0.020429009193054137
0.10494117647058823,0.9808612440191388,0.09747979077508322,0.17733564013840833,0.009394572025052192,0.8181818181818182,0.018575851393188854
0.16376470588235295,0.9851190476190477,0.15739419876367094,0.2714227142271423,0.009502515371716043,0.7727272727272727,0.018774157923799006
0.088,0.9881656804733728,0.07941036614360437,0.14700704225352113,0.010224948875255624,0.9090909090909091,0.020222446916076844
0.07294117647058823,0.9784172661870504,0.06466951973371374,0.12132024977698481,0.009566968781470292,0.8636363636363636,0.01892430278884462
0.1148235294117647,0.978448275862069,0.10794103661436044,0.19443254817987152,0.008980454305335447,0.7727272727272727,0.017754569190600523
0.17411764705882352,0.9728260869565217,0.17023300047551118,0.28976123027114525,0.006829823562891292,0.5454545454545454,0.013490725126475547
