RNA_accuracy_adasyn,RNA_neg_prec_adasyn,RNA_neg_recall_adasyn,RNA_neg_fscore_adasyn,RNA_pos_prec_adasyn,RNA_pos_recall_adasyn,RNA_pos_fscore_adasyn,RNA_auc_adasyn
0.849867374005305,0.9894671623296158,0.8572195383789587,0.9186079953983319,0.01845018450184502,0.22727272727272727,0.034129692832764506,0.5447957839262187
0.7777188328912467,0.989159891598916,0.7836822329575953,0.8745133273435162,0.014669926650366748,0.2727272727272727,0.02784222737819025,0.4910213243546576
0.7973474801061008,0.988134475939354,0.8046162104133119,0.8869822485207101,0.010869565217391304,0.18181818181818182,0.020512820512820513,0.4690138095935198
0.8201591511936339,0.9878361075544174,0.8282340311325819,0.901021897810219,0.009287925696594427,0.13636363636363635,0.017391304347826087,0.46325574586444157
0.8148541114058355,0.9902849740932642,0.8207192699946323,0.8975638391546814,0.020527859237536656,0.3181818181818182,0.03856749311294766,0.6453179134338554
0.7925729442970822,0.9906666666666667,0.797638217928073,0.8837347606303895,0.02077922077922078,0.36363636363636365,0.03931203931203931,0.5806128922070951
0.8355437665782494,0.9886721208307111,0.8432635534084809,0.9101969872537657,0.013513513513513514,0.18181818181818182,0.025157232704402517,0.4920460645098326
0.7957559681697612,0.9887566137566137,0.8024691358024691,0.8859259259259259,0.013404825737265416,0.22727272727272727,0.025316455696202528,0.5669496901380959
0.8509283819628647,0.9876695437731196,0.8599033816425121,0.9193687230989958,0.0076045627376425855,0.09090909090909091,0.014035087719298246,0.45871761089152396
0.8106100795755968,0.990234375,0.8164251207729468,0.8949691085613416,0.02005730659025788,0.3181818181818182,0.03773584905660378,0.5622163665641926
0.7809018567639258,0.9905277401894452,0.785829307568438,0.876384316073032,0.019656019656019656,0.36363636363636365,0.037296037296037296,0.5926413897428391
0.8010610079575596,0.9914134742404227,0.8056897477187333,0.8889546935149542,0.02425876010781671,0.4090909090909091,0.04580152671755726,0.6040111257502562
0.8371352785145889,0.9893081761006289,0.8443370907139023,0.9110918042282075,0.01694915254237288,0.22727272727272727,0.031545741324921134,0.5074415654125799
0.8185676392572945,0.9896973599484868,0.8250134192163178,0.8998829039812647,0.018072289156626505,0.2727272727272727,0.03389830508474576,0.5672180744644513
0.8037135278514589,0.990151017728168,0.809447128287708,0.8907265209686946,0.019337016574585635,0.3181818181818182,0.03645833333333333,0.668081784023813
0.8275862068965517,0.9879441624365483,0.8357487922705314,0.9054957836580402,0.009708737864077669,0.13636363636363635,0.01812688821752266,0.47242961011076956
0.8127320954907162,0.9889896373056994,0.8196457326892109,0.8963897857352509,0.01466275659824047,0.22727272727272727,0.027548209366391185,0.4932415946908701
0.8180371352785146,0.9903225806451613,0.8239398819108964,0.8995019044828597,0.020895522388059702,0.3181818181818182,0.03921568627450981,0.609037232225638
0.7978779840848806,0.9900793650793651,0.8035426731078905,0.8871111111111112,0.01876675603217158,0.3181818181818182,0.035443037974683546,0.6226760357195139
0.8244031830238727,0.9903969270166453,0.8303811057434246,0.9033576642335766,0.021671826625386997,0.3181818181818182,0.04057971014492754,0.621992875616064
0.8201591511936339,0.9890885750962772,0.8271604938271605,0.9009061677871968,0.01529051987767584,0.22727272727272727,0.028653295128939826,0.5420631435124188
0.803183023872679,0.9882198952879581,0.8105206655931294,0.8905927455028017,0.011204481792717087,0.18181818181818182,0.02110817941952507,0.47484506904796764
0.7957559681697612,0.9907038512616202,0.8008588298443371,0.8857227663995251,0.021108179419525065,0.36363636363636365,0.0399002493765586,0.6587371297516225
0.7893899204244031,0.9886666666666667,0.7960279119699409,0.8819506393101398,0.012987012987012988,0.22727272727272727,0.02457002457002457,0.5620211779632069
0.7962864721485411,0.9894109861019192,0.8024691358024691,0.8861885002963842,0.016042780748663103,0.2727272727272727,0.030303030303030307,0.5297174645000732
0.8249336870026526,0.9891512444160817,0.8319914117015567,0.9037900874635568,0.015723270440251572,0.22727272727272727,0.029411764705882353,0.49995120284975353
0.8212201591511936,0.9878516624040921,0.8293075684380032,0.9016632623285673,0.009345794392523364,0.13636363636363635,0.017492711370262388,0.42041184794807984
0.7920424403183024,0.9893546240851631,0.7981749865807837,0.8835412953060011,0.015706806282722512,0.2727272727272727,0.029702970297029698,0.6211389254867515
0.8472148541114058,0.9882207067575945,0.8556092324208266,0.9171461449942463,0.011029411764705883,0.13636363636363635,0.020408163265306124,0.4271214561069633
0.7893899204244031,0.9880159786950732,0.7965646806226516,0.8820208023774145,0.010443864229765013,0.18181818181818182,0.019753086419753086,0.4775045137363978
0.823342175066313,0.9910141206675225,0.8287707997852926,0.9026600409237066,0.024464831804281346,0.36363636363636365,0.045845272206303724,0.5774654760162007
0.7989389920424403,0.9875164257555847,0.8067632850241546,0.8880354505169867,0.008264462809917356,0.13636363636363635,0.015584415584415584,0.45671692773142053
0.803183023872679,0.989501312335958,0.809447128287708,0.8904635370534396,0.01662049861495845,0.2727272727272727,0.03133159268929504,0.6103303567071683
0.8408488063660478,0.9887429643527205,0.8486312399355878,0.9133448873483536,0.013986013986013986,0.18181818181818182,0.025974025974025972,0.5455277411799151
0.746419098143236,0.9873328641801549,0.7530864197530864,0.8544457978075518,0.008620689655172414,0.18181818181818182,0.01646090534979424,0.5134436148928903
0.8169761273209549,0.9884169884169884,0.8244766505636071,0.8990342405618965,0.012084592145015106,0.18181818181818182,0.022662889518413595,0.5027082418386767
0.8169761273209549,0.9884169884169884,0.8244766505636071,0.8990342405618965,0.012084592145015106,0.18181818181818182,0.022662889518413595,0.5428438979163617
0.8169761273209549,0.9909443725743855,0.8223295759527643,0.8987973012613669,0.02359882005899705,0.36363636363636365,0.0443213296398892,0.5972771190162495
0.7798408488063661,0.989851150202977,0.7852925389157274,0.8757856929063156,0.0171990171990172,0.3181818181818182,0.03263403263403264,0.541965549211926
0.8217506631299735,0.9891095451633568,0.8287707997852926,0.9018691588785047,0.015432098765432098,0.22727272727272727,0.028901734104046242,0.5271068169618893
0.7957559681697612,0.988110964332893,0.8030059044551798,0.8859934853420197,0.01078167115902965,0.18181818181818182,0.020356234096692117,0.49390035621919676
0.7877984084880637,0.9886439545758183,0.7944176060118089,0.8809523809523809,0.01288659793814433,0.22727272727272727,0.024390243902439022,0.5563363099594982
0.8005305039787799,0.9875409836065574,0.8083735909822867,0.8890200708382526,0.008333333333333333,0.13636363636363635,0.015706806282722512,0.4284389791636169
0.776657824933687,0.989145183175034,0.782608695652174,0.8738387773449207,0.014598540145985401,0.2727272727272727,0.02771362586605081,0.47181964573268925
0.8503978779840848,0.9906890130353817,0.856682769726248,0.9188255613126081,0.025547445255474453,0.3181818181818182,0.04729729729729729,0.5856633972576002
0.8185676392572945,0.9896973599484868,0.8250134192163178,0.8998829039812647,0.018072289156626505,0.2727272727272727,0.03389830508474576,0.5700727077538672
0.8228116710875332,0.9884984025559106,0.8303811057434246,0.9025670945157527,0.0125,0.18181818181818182,0.023391812865497078,0.5110281559556922
0.8350132625994695,0.9905183312262958,0.8411164787976382,0.9097242380261249,0.0231023102310231,0.3181818181818182,0.043076923076923075,0.6425852730200556
0.8053050397877984,0.990170380078637,0.8110574342458401,0.8917084685748009,0.019498607242339833,0.3181818181818182,0.03674540682414698,0.5927145854682087
0.826525198938992,0.989171974522293,0.8336017176596887,0.9047480337896883,0.015873015873015872,0.22727272727272727,0.029673590504451036,0.5104913873029815
0.7893899204244031,0.9886666666666667,0.7960279119699409,0.8819506393101398,0.012987012987012988,0.22727272727272727,0.02457002457002457,0.5211779632069486
0.7952254641909814,0.9887491727332892,0.8019323671497585,0.8855957320687611,0.013368983957219251,0.22727272727272727,0.025252525252525252,0.5406968233055189
0.8371352785145889,0.9880803011292346,0.8454106280193237,0.9111946774660109,0.010309278350515464,0.13636363636363635,0.019169329073482427,0.5365246669594496
0.8058355437665783,0.9869876382563435,0.8142780461621041,0.8923529411764706,0.005747126436781609,0.09090909090909091,0.010810810810810813,0.4010881764504953
0.8068965517241379,0.9901896664486592,0.812667740203972,0.892688679245283,0.019662921348314606,0.3181818181818182,0.037037037037037035,0.5776118674669399
0.8493368700265252,0.9906774394033562,0.8556092324208266,0.9182027649769585,0.025362318840579712,0.3181818181818182,0.04697986577181209,0.6352657004830918
0.7904509283819628,0.9893333333333333,0.7965646806226516,0.8825453464168898,0.015584415584415584,0.2727272727272727,0.02948402948402948,0.5623383594398088
0.8519893899204244,0.9888888888888889,0.8599033816425121,0.9198966408268734,0.01509433962264151,0.18181818181818182,0.027874564459930317,0.5729273410432831
0.7994694960212202,0.9868852459016394,0.807836822329576,0.8884297520661157,0.005555555555555556,0.09090909090909091,0.010471204188481676,0.44546918459961937
0.8074270557029177,0.98828125,0.8148148148148148,0.8932038834951455,0.011461318051575931,0.18181818181818182,0.0215633423180593,0.5420875420875422
0.8015915119363395,0.986919555264879,0.8099838969404187,0.889740566037736,0.0056179775280898875,0.09090909090909091,0.010582010582010581,0.46491484897282
0.8196286472148541,0.9909735654416505,0.8250134192163178,0.9004100761570006,0.023952095808383235,0.36363636363636365,0.0449438202247191,0.5727809495925438
0.8488063660477454,0.9876390605686032,0.8577563070316694,0.9181269750071819,0.00749063670411985,0.09090909090909091,0.01384083044982699,0.49997560142487685
0.7803713527851459,0.9891964888588791,0.7863660762211487,0.8761961722488038,0.01485148514851485,0.2727272727272727,0.02816901408450704,0.5333040550431855
0.7931034482758621,0.9880715705765407,0.8003220611916264,0.884341637010676,0.010638297872340425,0.18181818181818182,0.020100502512562814,0.48179866295808327
0.8244031830238727,0.9878980891719745,0.8325281803542673,0.9035828721235072,0.009523809523809525,0.13636363636363635,0.017804154302670624,0.5229346606158201
0.8366047745358091,0.9880728185812931,0.844873859366613,0.9108796296296297,0.010273972602739725,0.13636363636363635,0.01910828025477707,0.5239106036207486
0.8148541114058355,0.9890180878552972,0.8217928073000537,0.8976839636470244,0.01483679525222552,0.22727272727272727,0.02785515320334262,0.48206704728443855
0.8,0.9901055408970977,0.8056897477187333,0.8884285291506364,0.018970189701897018,0.3181818181818182,0.03580562659846547,0.6109159225101254
0.8143236074270557,0.9902786779001944,0.8201825013419216,0.897240164415737,0.02046783625730994,0.3181818181818182,0.038461538461538464,0.6145025130532378
0.8015915119363395,0.9875573018991487,0.809447128287708,0.8896755162241888,0.008379888268156424,0.13636363636363635,0.015789473684210527,0.5049041135997658
0.7989389920424403,0.9907407407407407,0.8040794417606012,0.8877037037037037,0.021447721179624665,0.36363636363636365,0.04050632911392405,0.5865661445371589
0.826525198938992,0.989171974522293,0.8336017176596887,0.9047480337896883,0.015873015873015872,0.22727272727272727,0.029673590504451036,0.5142731664470795
0.7840848806366048,0.9885906040268456,0.7906602254428341,0.8786161646286906,0.012658227848101266,0.22727272727272727,0.02398081534772182,0.4736495388669302
0.8201591511936339,0.990979381443299,0.8255501878690285,0.9007320644216691,0.024024024024024024,0.36363636363636365,0.04507042253521127,0.6257258576099156
0.8212201591511936,0.9897304236200257,0.8276972624798712,0.9014907921660333,0.01834862385321101,0.2727272727272727,0.034383954154727794,0.5872981017908554
0.8090185676392573,0.9908556499020248,0.8142780461621041,0.8939304655274013,0.022598870056497175,0.36363636363636365,0.0425531914893617,0.4786024496169424
0.8021220159151193,0.9901315789473685,0.807836822329576,0.8897428318060893,0.019178082191780823,0.3181818181818182,0.03617571059431525,0.5596545161762553
0.8053050397877984,0.9908136482939632,0.8105206655931294,0.8916445231768527,0.0221606648199446,0.36363636363636365,0.04177545691906005,0.6367296149904846
0.8106100795755968,0.9883268482490273,0.8180354267310789,0.8951541850220264,0.011661807580174927,0.18181818181818182,0.02191780821917808,0.5344995852242229
0.8042440318302387,0.9901574803149606,0.8099838969404187,0.8910540301151462,0.019390581717451522,0.3181818181818182,0.03655352480417755,0.529912653101059
0.8572944297082228,0.990159901599016,0.8641975308641975,0.9229005445686443,0.023166023166023165,0.2727272727272727,0.042704626334519574,0.5907139023081053
0.8169761273209549,0.9896774193548387,0.8234031132581857,0.8989159097568122,0.01791044776119403,0.2727272727272727,0.03361344537815126,0.5590689503732982
0.8572944297082228,0.9877600979192166,0.8663446054750402,0.923076923076923,0.00796812749003984,0.09090909090909091,0.014652014652014652,0.40484555701947006
0.8339522546419098,0.9874213836477987,0.8427267847557702,0.9093541847668694,0.006779661016949152,0.09090909090909091,0.012618296529968454,0.529912653101059
0.803183023872679,0.9914361001317523,0.807836822329576,0.8902691511387164,0.02452316076294278,0.4090909090909091,0.04627249357326478,0.6631288732738008
0.8079575596816976,0.9876543209876543,0.8158883521202361,0.8935920047031157,0.008670520231213872,0.13636363636363635,0.016304347826086956,0.3804713804713804
0.763395225464191,0.9862731640356898,0.7713365539452496,0.8656626506024095,0.004672897196261682,0.09090909090909091,0.008888888888888887,0.46864783096667156
0.8297082228116711,0.9885931558935361,0.8373590982286635,0.9067131647776808,0.013029315960912053,0.18181818181818182,0.0243161094224924,0.509051871370712
0.8281167108753316,0.9904397705544933,0.8341384863123994,0.9055944055944055,0.022151898734177215,0.3181818181818182,0.04142011834319526,0.5841750841750842
0.8143236074270557,0.9902786779001944,0.8201825013419216,0.897240164415737,0.02046783625730994,0.3181818181818182,0.038461538461538464,0.538769335870785
0.8037135278514589,0.9888670595939751,0.8105206655931294,0.8908554572271387,0.013966480446927373,0.22727272727272727,0.02631578947368421,0.5492607231737666
0.8068965517241379,0.9901896664486592,0.812667740203972,0.892688679245283,0.019662921348314606,0.3181818181818182,0.037037037037037035,0.5356951154052603
0.8079575596816976,0.991486574983628,0.812667740203972,0.8932153392330384,0.025139664804469275,0.4090909090909091,0.04736842105263158,0.550675840530913
0.810079575596817,0.9908675799086758,0.8153515834675255,0.8945818610129563,0.022727272727272728,0.36363636363636365,0.04278074866310161,0.623822768750305
0.8116710875331565,0.9889753566796369,0.8185721953837896,0.8957415565345079,0.014577259475218658,0.22727272727272727,0.0273972602739726,0.5441614209730152
0.8663129973474801,0.9884778653729533,0.8749329039184112,0.9282460136674261,0.012711864406779662,0.13636363636363635,0.023255813953488375,0.4849216805738545
0.7872679045092839,0.9886363636363636,0.7938808373590982,0.8806192319142601,0.012853470437017995,0.22727272727272727,0.024330900243309004,0.384545942516957
0.8190981432360742,0.9897039897039897,0.8255501878690285,0.9002048580626281,0.01812688821752266,0.2727272727272727,0.0339943342776204,0.5776606646171863
0.7692307692307693,0.9910591471801926,0.7734836285560923,0.8688574012662044,0.02088167053364269,0.4090909090909091,0.039735099337748346,0.5998877665544333
